pos(kpc),rotv(km/s)
10.175273693387096,254.506399313965
11.065943692154299,229.14258382490056
9.411419951350446,244.38002710923612
9.372917956007262,235.28015894896484
9.38293854266823,213.0075083660864
14.594413423452265,199.95195146024443
11.104121980833439,258.6205506999413
9.607385405927712,241.63647772539036
8.958524765732395,219.8975810757819
10.922530290511705,212.29238269506774
8.317014570160149,245.56878859804257
9.110916878595068,216.67704514151802
13.74710603529801,230.1130434401548
8.37960094265051,235.35997949661777
8.623144368688152,244.03647306071147
10.388339674203703,212.44222991697262
9.959861907340652,227.35025360840837
12.587827166629358,199.14882527605158
11.092983289593107,242.6460677133735
10.028017329880067,238.8467336748507
9.444381621374184,224.79364381929017
13.618679485126357,232.98381025791787
10.50655776367417,237.61948170295665
8.402248244271714,213.69560701000222
8.530236583283541,226.45313094824164
9.974497154401236,243.6383581499997
10.720387218213464,193.95766120876283
8.935426094031968,216.4423232186519
10.90664966665488,230.87610779427428
11.641748852211379,180.91861283639375
10.579478453921642,218.17162183567498
8.97097076711679,208.20967328830326
10.268985242615416,202.26285563897483
10.488606201651708,224.60508222829426
10.081640265915887,219.85743602793428
11.80592027471807,204.1540762100628
8.309426978083055,236.18463485234352
11.68002027600184,221.75231506345952
10.544469844609848,246.69018234819606
10.160386171281434,221.74207652980598
9.978323411654236,252.47447094072567
8.951139640352817,221.8344243815483
8.222174851901881,180.06736591170056
11.221146984403118,204.02482594472954
9.11677155374492,204.0118587011894
10.75174516170905,159.396463339892
10.556134084295739,210.7919328334908
8.481921454181606,238.0334906649425
9.075233554866749,217.73390754827255
8.682741747699994,239.83975511785897
10.031432311226553,230.32321336953493
10.9028187573648,253.79953863109642
8.652893309958937,212.5316067198905
9.884866879615997,190.15842456539346
9.116452262731332,206.9545698719398
11.072395528425632,231.64159337463144
8.993090934492347,211.36475082462943
9.258924909552485,192.38449393082797
8.538710208260373,248.84003276826164
8.408276318680652,262.3664837935375
10.0233919578066,221.95149176485776
12.343569894584396,240.99026851931305
9.403742768066017,234.17989133286463
8.376579373074732,221.88452345971237
9.194442040277602,218.6154843428642
11.836060001373987,200.80669189365952
8.715648448107462,243.82363108843924
10.303059516317438,208.58983107553777
8.721491116665439,225.23496286764876
8.872861696855527,215.90610880052023
11.223484068665417,224.87314892480896
9.944290256128141,216.81612372717217
10.698427872642378,212.76132466443062
9.901293392550862,228.17747949199608
11.18472586537269,226.35035439031566
8.41293860233436,200.38710702724217
12.336799627354921,211.02406386208818
9.594181696937587,243.87568222201608
9.974893185411412,206.8142555291044
8.57465903561161,244.2169686211261
8.516679013169181,222.7541158415182
12.455349210488212,212.92640647786862
10.642273075025795,206.5030274272228
10.684706400279378,199.67393049057586
8.457760842662772,199.35760969943416
8.189931932270355,247.8556465468443
10.51965905555504,210.70468415634045
11.03026019590384,215.3539316355732
12.258747490125984,193.92162118595476
8.852576843223323,220.38242950986432
15.029432643751598,199.68534319124603
9.362159178497548,242.78100745435853
14.016920657897803,221.50507037939124
10.368698278874826,221.7366571938661
10.635424010776878,239.07717745942261
10.440849600195012,225.1124719010115
8.363365132723834,240.95286546330394
8.986365180569617,239.0174421431446
8.329009872502656,200.43645309216333
9.501580914215964,216.94484395100153
8.51541456381374,240.97263325293895
9.044175578896025,218.44967222703468
11.182926377725597,197.60746593525263
8.44770759531056,231.39500190656744
9.61387053249295,222.6853749414239
8.971251840397908,173.17287763470284
9.98385302058572,238.45274049045676
9.361228176136072,241.99195499001357
8.965462501206023,226.8980088945754
11.48001700752624,251.64595567490457
8.751520951174285,210.14487462486312
10.494844161226407,228.08513749854882
8.57609186504332,186.49009456322597
9.170924299649705,239.39796510690186
9.16230001694174,267.61264093532714
8.407125562267929,214.24895030886003
9.462064162515748,251.81458065479575
10.40249042516749,246.59295423279622
9.083287914926622,214.37638432932437
8.567288236052283,277.2394416712206
9.218143616206557,204.73612430274008
12.343270983909754,242.9429689480194
10.977831588002058,233.9710789008069
9.783104036616049,148.09725021579362
10.577781378136063,214.48902207847055
9.269049937180526,234.57603386263304
10.624606290979635,214.94123626487067
12.015524291220077,219.5664768128626
10.171320754335001,201.89384468830474
10.338150418686595,237.74016414726285
9.452670956518046,238.83607771352123
8.928590015190847,228.76248398871613
9.006850062767182,229.03971950577554
8.924629970325443,205.89135759810608
12.149061729746835,235.2289834655382
8.929837093563975,199.69201201340005
8.659462466061054,231.28202853164092
8.306313623225089,265.03852141917923
8.251367809679918,239.4878359169416
8.680162157282936,209.55006855009617
8.540736935893587,237.49758376933565
12.062764094900437,212.28020312133702
8.539355932855358,249.60008102840808
10.802733799558736,218.38868250028233
9.612481590464567,198.37022876760238
12.176627901331806,207.9800804662129
9.407358912697404,256.8630447258481
9.806141624228855,233.31562294803626
10.050606646841974,206.69674766069275
8.230778895145711,227.5680955834377
11.753574379933944,239.38243008503702
11.404623274143182,178.48431101870227
12.118690441715017,215.61013407619697
12.380330594235483,237.10438693007208
9.485392887324638,234.1134288725019
12.527414168159705,233.63679715516147
9.87745455882539,235.34339525426262
9.377290688595311,231.09692335914718
8.713775280559839,214.12830588787278
10.699406822145663,246.6627336409906
8.761992770458013,204.89709849723496
12.10739363575163,240.82398938486446
8.998290858288742,206.87904934958485
10.384893067388758,223.0810667960693
9.027389876522692,214.2667825036644
13.768722414757198,200.44411788265384
11.547282209961105,207.85751883430336
8.888022110591487,247.96590509746903
9.705441830970749,241.5497837292761
8.753394666999764,212.69560147645237
8.263723984629479,206.41227248991973
10.243286135093022,255.94641345245768
8.229948130627013,232.75876977587941
8.866968863461143,219.00917014597636
13.167171360404025,217.40058208956566
9.820850947117242,229.105911515355
8.405818338271752,220.41534302976157
10.568605269248582,199.87774367117845
13.706395111091473,207.26949333014792
8.19299027684032,222.55044718844323
8.311020167948907,226.19262445572556
8.399442419944354,192.74812512840379
8.357842719685584,215.31650351858255
11.290264502415154,195.23264057452977
10.17288687883404,205.2367330111466
10.158622713010313,253.49514223398592
10.258638422836002,216.05330302236973
11.625308288401136,211.60055529379687
11.15035414781763,222.71666145764019
13.802382656446976,213.30511718507637
8.390844825939318,227.5517109216022
10.81817600674927,237.9252166047708
9.373857780678401,245.85034404185643
8.765891816487748,211.86265507712778
11.014835467409947,238.71450203282146
9.793857752091775,210.29749407218847
10.404435155642934,225.16522414041415
11.9058837895599,211.66142881108823
10.440995108302086,234.56780268203875
10.450628326220935,181.9777663491842
10.068533847491247,195.65870708202328
10.296006220237015,229.54408797590713
8.791285450170541,200.00589017870516
10.80607489109139,204.6102594310577
9.651056703920629,179.30369430410903
10.026505732511158,192.64705942896933
10.83297264657725,223.23291249254055
11.122006998269697,240.59985240796183
9.63349951657113,227.7445999087203
9.899655106473903,222.82221574002145
10.523807827940994,184.45217090752547
8.601894277579541,229.80967722363178
9.61261685029996,213.17423244227737
8.675762171338626,259.06611085092396
8.873832315610787,254.02553979498725
11.821781267851396,241.01282004590269
10.543210367253277,254.61960738726964
11.246401415109517,237.8114110339287
9.932059438337406,200.60390850170256
8.7384140593175,215.17498780457586
9.05372900980396,211.09727247943354
9.640465054095174,256.82540949088616
10.662618608910163,256.010050236375
11.997229224874761,213.1660825694646
8.256947015329713,215.54713626229398
8.863855808565564,214.20604780561044
9.672169609023081,202.46726588470378
12.672636691039992,185.26022492246724
12.035172609510186,216.25936416808645
11.227139163614204,249.18310535888796
11.561317166453662,193.00603694586502
10.406535303881723,221.9622881469041
13.73248148614115,200.29272514409175
8.578190878794953,214.15094203766418
10.98926630056243,235.91494678104866
9.057557233807279,239.8636200894753
10.884941200933897,233.05622385941143
8.679062805346478,213.3629821175608
9.672595002329919,261.1148690538088
14.617656867144463,198.25105476759796
10.245200269721819,217.788150079184
8.708015441229568,265.5706920604802
9.443714154962851,201.76173757152745
10.795036075079892,244.46131539704788
8.857307941849609,176.0102491644241
11.042772278074501,239.28000161941918
11.178186746556197,198.21700752547002
8.754693957349353,237.79929851940824
8.572951879881348,257.19709396962793
11.740478705562776,211.90880271936894
12.003367167131819,197.69432025033976
10.657428927071212,217.98133043788957
9.125999312099356,257.43820965156954
8.806152777131324,231.9412773990732
10.14388648915687,214.82289555637436
9.364063144101323,210.00909515841585
11.287060057530967,220.60152415165823
11.283255652274857,200.44642150086014
10.273220901493675,222.5705484464505
9.713130126712292,234.66348231129842
11.365754326762206,232.12054871127006
9.231820894262496,199.53283784449704
9.00080096339495,194.54795412472393
10.065791740627436,231.07980633345204
8.477302577018744,183.25511651891372
13.445649498735758,213.50172299472698
10.580181115815279,214.15555756410086
8.924024878028261,221.19078646814106
10.966800662737084,225.2640362408721
11.341865135259738,240.91282650442466
9.378840120535502,230.4749927931235
8.583228588978518,216.17777532298766
9.743690673319968,217.9995835362955
10.267577672105913,232.38541699360835
10.21334504703785,245.3083511547682
11.498246383829848,245.87262808555425
9.146696325540693,228.45899063644447
13.146166023491531,211.2675524828471
8.374984253073668,218.36529455088305
8.578312924473575,223.77852477675705
10.941863817236083,201.97925488467706
11.965349688699662,242.0569454075099
10.07771821092428,148.91102628865295
10.102517788491609,118.37408120380687
11.027826769155032,189.3718030597387
11.059707553489854,227.98837666511855
12.332403049708423,216.1280058904083
12.794856949099188,210.7782679752478
8.700214778443994,180.23199429520204
10.997812381044321,161.80534721580597
10.034360056599017,232.741155482013
9.118501313460548,223.5694704999343
8.849528517598332,221.59210791080926
8.686318826224406,225.33098093050052
10.604931088253458,195.02187803620004
11.472295617131374,217.40941384620857
8.807167689002323,218.98528385109668
8.764129060807246,225.02446841094147
9.20681376345554,212.49132662490754
9.148689209959644,225.21485352813932
11.35707428558644,194.96147360445985
8.835935555243026,208.39796252114792
12.664406695271422,217.50960672182435
8.397064421134829,129.24340795207257
8.70235994476436,229.4068726510294
11.54149250095307,225.94425430718206
10.41293870372043,248.17160035635948
12.342680634649186,193.31633695228194
8.602757255472984,223.61700658903507
11.17783506250076,190.834231006742
11.195444909152991,197.89149102304762
11.007746100098466,258.4160068945023
10.117308472459582,214.84056896289772
12.29691128254025,200.71382418760885
11.494305402562674,191.69912700412533
11.929504780231857,226.11919061647987
9.98104150891192,227.0884450736876
10.821416001085636,239.75978884789683
8.481763538438782,173.13312257054437
8.514231102362478,227.93338073062824
12.59955061130501,256.17701870879057
8.605457283692646,241.26971220189716
8.443975379696134,257.68582770672225
10.812193775644433,212.13261520817085
10.13095338502695,227.4937825863664
11.563701325560505,199.95797957721786
11.085519295906616,209.84180767148627
8.824196676566617,209.66371528585245
11.281973880488572,230.78514308941766
10.237033062059819,208.11147733776951
11.554602397107185,212.33339374161883
10.275343375344695,215.90229166623027
9.562722653568764,253.71706134977725
8.49153063290383,247.6319562924945
8.602946718617881,221.06997039490201
8.722934333571075,246.82774465296532
12.045475875472405,222.4659200331285
8.84435173387653,274.5401383426463
10.766373279912782,191.19479336692544
8.852522779693848,218.1863964296931
10.263998246031608,217.1927496977053
11.763409571324694,173.23314247655205
8.858978348249515,260.9451667121981
12.456756347429659,216.6596669033964
11.236782732067944,222.93326471554596
11.01826881139006,239.60536243733796
9.412408184938839,207.3439273814882
8.304872619166794,154.03010932793302
8.853860719894078,241.75819757068524
8.482613414157813,225.46935180756586
11.181857991766146,216.07481978625094
12.366765599160425,221.48861429002972
11.736637638010313,213.84471541801815
8.929195722481218,239.7690327170157
10.871201720269719,212.70685928574062
9.309708860932332,196.87151608851045
10.208144339464239,244.12532226771938
8.39575984592853,248.74057004647221
8.365421189889094,238.94660903056987
10.544015267312787,200.33436777715733
9.258436918853125,257.97398372312836
10.735684462922663,216.2838275053992
13.879236592636222,206.64294638448345
11.414256273341824,206.41429013380161
12.285402752213189,220.65540922654253
10.728620501128322,213.9253882132861
10.98902978893539,225.187916765222
9.846959211399389,241.81667471202826
11.578244253852146,204.18611437990197
11.249108635198741,235.4521597478352
10.626435441359241,206.8916400423944
11.54304969402845,219.16454192438943
12.023637388248314,203.58931263004433
8.335452103506878,221.9129443694141
10.565314534740892,228.86709866614754
8.74871499013964,208.98387580652923
8.916558936576333,220.14864405158488
8.475708576521354,170.5988243902565
10.115021696624527,230.47777952565872
10.783889682955827,214.3929932396278
10.111185569585434,226.02405208128408
8.641758315764658,216.56347976400465
9.186770607112068,214.09912624361104
8.917356023979748,203.2580522202992
9.390410753934525,224.71899494173238
10.856028099840332,212.8117500416594
8.667963017178712,228.4677762352918
8.276920807880085,203.38826660778943
8.39572747832106,225.82740319373107
10.498972329023976,224.4906884461258
12.48264210672876,232.00105298301247
9.489209776731029,199.26506709957937
12.544000566517777,208.12758772590232
10.502570554001407,213.24789959941555
8.562189979893498,240.00320476294888
10.583756268396339,213.67236283609935
8.860161996916771,260.13215325655705
10.34700926793166,230.5273434612045
12.281435832611049,229.35381457833853
8.745320397682296,197.12071070988492
8.393885808923931,243.77301602187526
8.59339954906736,214.5036701299866
10.413264709436818,243.97955953452066
11.500754026806723,222.26549449854937
10.008785298090814,251.5193780758297
9.361294699385272,230.74905516298702
8.840772073913916,232.89909591447133
11.37661097606737,202.26909462781035
9.844379502547874,204.02489908698482
9.021280055129132,208.96496512149943
10.960137860759449,177.61986259030652
8.602947196265486,154.38082394841533
8.425914272655913,213.95740369880878
10.207938331042609,200.09746427751566
9.797009681160015,249.32447947632494
8.962555114413128,210.9327457399827
11.999393061060676,245.23057087085894
9.986686676205617,201.62063189713362
9.905124916703318,205.74315134439996
10.205674977364906,231.27849882238291
8.345376945917502,229.76526209403255
9.699537809492071,210.55058291958173
8.201053734455668,228.2047430736433
11.235335427971066,227.54582980115384
13.77136425355451,208.69185079516342
10.43736167455659,254.83349093016088
9.511570853402231,248.44466533594684
10.438609566271088,209.1938658922674
10.782858474625137,257.30148278432233
11.709203762176775,222.8191114764857
9.129148987040185,213.15925212368631
11.667485669317468,222.9923579287188
9.759251567213678,228.06188386014998
10.09563569492054,230.07493439561148
9.334085051400244,202.10804855107665
10.467506770513795,259.16019211458007
11.216165381218211,198.44458105165805
10.064174033142436,198.15320930609732
9.1218548239148,258.7728087600457
10.564900340781637,211.65669233823908
8.259178835318767,223.9484904311122
14.755456470875565,217.03470808777297
9.231209536089459,260.00603022818956
13.185292184841527,202.1604290214555
10.579474712657289,224.17156899951942
11.79919397329761,192.52916193061523
9.613405405099279,221.1060767980552
13.885648250212078,227.8992576804911
10.574543289220165,219.90813220958267
9.234435131782483,202.80942370804465
9.887158833097413,204.49898281112667
14.571564376079275,191.19857228860218
8.785270963855796,224.3881499138653
8.912461555322045,204.97307078192554
9.924078641460982,213.1347069103875
8.34980105668589,247.2239825168904
11.217682093515588,205.3997245524912
8.677757723833793,185.49106122554406
10.594078540533655,207.05585511476355
8.785258932352637,179.07143695194665
8.613502852036548,256.1243751952336
12.849345512509977,213.9078259636894
10.2568286595558,237.7738931076515
10.086569257678141,204.86177641864302
8.466055997247208,212.173710577559
8.973818942160937,238.75626305583333
8.42068519968934,221.96775635913528
8.198956341785534,172.53338112742762
11.116029442853161,236.66960887962665
11.107251664452917,208.06637529713433
10.437064337457485,222.57239104311003
10.764937839358725,233.91762525275945
11.538816055001995,201.1525679005536
11.584507633623275,223.49939120579234
8.540888983460578,185.9541804467648
10.871623116317911,238.70855591814293
10.82840221028992,189.07450044725465
8.57778649273077,231.36634162881745
9.810467956665091,270.21547026083107
8.596488648130135,219.20157789977054
9.4701197921143,236.18880487193184
9.781278746881409,187.43804324229492
8.464308670150382,245.82573875706606
10.779122849918204,203.91392136052212
8.874781845469526,188.9111054710532
8.823003596799458,215.65078226702397
11.378615543982267,261.5183499686707
13.569074483679206,234.6853562895053
8.942612250997783,246.646350623197
8.526621582114778,224.68451408329634
8.446342708152383,230.49633922488982
10.53782819277383,212.9219269205912
8.319425906677596,209.24443409900096
8.870738040894281,250.36989717398117
10.301964379728334,217.98485877284426
