px,py,pz,vx,vy,vz
-1.0752115304864538,-0.6372373432182282,1.021970098781379,44.770459614987246,-57.262601821575984,38.61315534504624
-1.4632818364654756,-0.63798647847732,0.9840455472493314,35.56938671183438,323.72403598840503,-30.12543096333171
-7.695748237821252,-0.039910100389597164,0.07949364368841573,36.806339510276345,199.4562798022803,1.9062356026630454
-7.8689799672561636,-0.01807056396964821,0.05362644395840738,40.94644242264242,223.41031701022527,-8.842427438176655
-5.842078134636531,-0.21474529089014083,0.33594158686986425,67.54555581538276,189.79705270665872,21.32729926608517
-4.628954829758741,-0.32936023957476723,0.5247446559792344,79.48023240295777,204.86965871701383,-9.66181275408373
-3.702719354962347,-0.4225077773265975,0.6603253423185332,25.299776388733186,142.47191518614588,-10.42744796504038
-5.632765858263794,-0.22183948141652138,0.3736375852105478,29.15704504089082,160.18002078382546,-37.4363577321897
-3.564021297799029,-0.41036919636269864,0.6419102607050992,175.51336202475844,202.31250130502022,-44.74289140536718
-5.219632667490767,-0.262009703369659,0.43434861761978666,50.43272723262671,86.79545427419855,0.08438889293044285
-2.8788696958054847,-0.4865287354743664,0.7410551201943476,42.26322253686646,234.75465485366644,-35.44948594203707
-6.8830641252299145,-0.117142269172675,0.20050101845494467,53.58917043245376,266.85928395326437,-37.051659222989926
-1.6510451011008027,-0.5988381345545961,0.9140694424718936,41.93895801262524,267.91379321561175,-14.319259716167922
-1.8768653949201566,-0.5725393444968304,0.8777002040026822,18.503468554607217,166.60308841363818,51.06975630180961
-1.7295989757335763,-0.5956703954162494,0.9396766204171737,80.0997439384223,176.15194637814952,69.44921955480308
-4.49905758852872,-0.3390346308950759,0.543210704279728,42.28127886237508,98.05435119282087,27.271806897435326
-3.658641498746748,-0.41378108159216204,0.6610962477342736,103.07788819550169,200.89856213352675,93.31622977781367
-3.3001274535515166,-0.4820594874482101,0.7047830264964658,31.95995862461632,156.5675161222046,-95.13947137071524
-7.517883241239761,-0.052514844047166845,0.10479343740755478,20.565956188504096,222.39821122398877,18.47861990842439
-2.3966897658354123,-0.498912715976634,0.8188477233473762,46.32130839046773,121.7850724982421,-44.108080339945936
-5.827764384705649,-0.22900751599446043,0.3454278852908929,34.12885001732345,234.3983863742816,5.1931982647355275
-0.7208257966751286,-0.6779051935710452,1.0465320514776657,25.01625646471356,15.121433273434684,246.4311331445457
-5.487761177552668,-0.23219982106541276,0.39052559504802487,33.80792797158551,193.7650052209899,0.5616283155395403
-5.277799106855411,-0.2651359411905363,0.43334292152753845,45.94089717637069,192.73006643526136,-39.31315228195247
-4.839545633093095,-0.3055884798686024,0.49782355883592744,73.2039867371137,261.8844144781104,-40.272839438679874
-2.5957156434324475,-0.5109917154329672,0.8185418002794026,42.672188421562666,249.6672681952368,-58.588312484160504
-2.8408111595761825,-0.4596575840600655,0.760996659760787,28.13167136063438,200.60923027022207,27.403208415189006
-3.302011399249679,-0.41905130355611386,0.6965057711268726,66.61282170063399,239.01000110087676,-56.30685273518656
-4.1067315326992455,-0.38372140984874803,0.6093534221135264,106.78066365519796,237.79589414542536,47.580523047733394
-6.961359022581071,-0.1052183551241554,0.1812396937087964,43.423993018897974,206.25912017824712,-6.2543598885388665
-4.070365856337615,-0.34600961696175675,0.5841187982007883,23.151092209558264,194.07599845276386,11.811752380984553
-2.5914061018337993,-0.5574866724796046,0.7744748404134372,30.05489343486179,201.11059477111706,-15.398997281945901
-6.998839279870258,-0.10094825235185974,0.17669849772853496,33.743496719464694,232.7680846302442,-17.104897525056742
-4.5207972957425575,-0.3047458231087024,0.5231192440494786,47.134372250099794,153.14263391241423,-6.678975324922308
-2.5550111205077846,-0.5577539309389686,0.7821889274372894,38.346454427013285,15.256022227906994,-62.379211569944935
-5.667137689490529,-0.24263303737628056,0.36934507021391527,40.545988815448474,254.9456973236942,-16.41526613035159
-4.804860511662726,-0.29073499909981737,0.4692623678588514,30.48368540796265,135.0115409829874,14.348176549098206
-5.276748336053518,-0.26451131321667776,0.43704905677715095,37.83868862991219,171.63996825445386,-0.18081798361098722
-0.30255759792211273,-0.724594342645204,1.1644208508451264,264.10562963866516,26.710874737525966,-143.30383902855152
-3.0794212116803252,-0.44675430767507257,0.7066503409840302,23.648638335453082,5.778026886956723,21.234651351864905
-4.4529515129407615,-0.32071073807598816,0.5388331185676738,51.55313919284215,174.04362760116132,23.871131737358702
-4.91203900158689,-0.3173009445840169,0.48227368187948955,44.99221621200098,213.62405517573873,14.397584430214987
-5.7177656047627865,-0.21104175924002505,0.3634304737564045,78.17086505916296,294.6843282749197,0.7809592387097188
-3.0757878254595834,-0.44155711740494413,0.7391803291707543,43.40576376682076,50.95262317784792,119.61973163189167
-6.369972312011848,-0.16260794326085576,0.2775809746309141,57.884804093909786,213.86228190983468,-1.5353676449041758
-7.348176858788751,-0.07202559986650053,0.13436162920979788,46.16051636153601,250.87100841030505,-1.4064484619783177
-3.9984935770542362,-0.35727302880732154,0.6051766627230042,81.19290396391852,157.93553009602388,27.527097732623375
-3.8629718399392683,-0.4228309822271418,0.6021741803076117,23.957348044770118,-67.05679581834406,22.002187703443507
-2.223612938739443,-0.5462475332112597,0.8872200810359466,25.84925907040131,101.13869960414591,21.969222645294778
-5.7686639841385094,-0.21754586469992276,0.3657260833050261,48.315010798157985,219.0941514906256,-36.227011934418876
-4.060788869652379,-0.39458283492579715,0.5969888513782164,134.42202233271888,193.92762915549972,106.56738075840971
-5.575995793774577,-0.24654515604755978,0.3823038374146402,130.98870970480107,211.69961394367056,80.97428968222017
-0.7774806124560049,-0.7253999422161851,1.0266278974213845,183.80544937417716,109.4936819931931,42.946793763866246
-2.1052744178615077,-0.5929619685209119,0.9141175589985905,56.55271971381235,-0.44383829807411923,-10.29787729273704
-3.0836408924712266,-0.500480726655309,0.7126235065597474,172.12119627715137,260.6896991935339,35.25320458613287
-1.0776371714142388,-0.6063556541311053,1.020439559351667,43.655153245668544,57.38784204416107,-35.095492613915916
-5.523815795603382,-0.2234537209496395,0.3720256361229283,31.24110434910817,166.79241097845556,-12.708601015872105
-2.8597517634784646,-0.5173316377060291,0.8035802541330255,75.71748992723357,201.01765070726927,-6.2909527145715485
-3.440449958788443,-0.45231348183102504,0.6921418592533353,80.48603480691061,232.86215863730482,-42.37130880572708
-5.168849278866175,-0.28493743549866324,0.4438929524815537,70.35452036219594,213.23873564088115,-47.75905613464482
-7.0793436569630614,-0.10167345843621266,0.17596494337196908,31.60885972688316,228.30492013080905,-5.796623123842688
-6.3779692408213755,-0.14788684978320907,0.2688366995391124,73.46050825598465,252.0989793665514,20.427647087323756
-6.265231796263469,-0.18416392331638473,0.29936223330545003,45.804821586950965,234.42578620712527,16.945135824472924
-4.990843119741723,-0.30920869279255714,0.48949169504360723,44.833264686744414,164.83094419083292,11.086578690691251
-5.3457521848354785,-0.278961210628518,0.4056527282147121,52.35574236419678,240.51986297512065,-16.800005364745218
-6.94866345880151,-0.1120394498801503,0.18495015636642761,37.69794978533103,264.94746632937085,11.667628235268182
-6.342083040716589,-0.17861802348112185,0.26683884685566867,33.60098562902407,215.4696325237104,-11.174887578280781
-6.1801439843314165,-0.1940736349369227,0.2892255084787966,60.09674195506426,226.84481895831513,30.96269427008984
-5.049229399623511,-0.2709917630334473,0.44344376794328283,56.32534707517104,181.46236328716853,19.94312058006067
-4.716525598989325,-0.3204836390617806,0.49597337204689246,17.04981712369058,158.69397391029855,65.2730977461811
-5.31907793956849,-0.2683723894205106,0.43483892143849834,53.45775674349267,191.02668898588087,-34.41698750279037
-4.618058208246333,-0.34679380950859146,0.503892860084444,124.30478445789964,206.2716532029709,-99.66777951066189
-5.874808885015958,-0.1717165720746679,0.31161469043749657,73.37606132719709,145.61256363881478,-1.7118896259629333
-2.505252098537791,-0.4937249519163966,0.7967691039607473,41.882565854218356,260.7217883011066,-22.98246614379704
-4.682175351858561,-0.33525083284117707,0.5179459151238739,33.52910762263835,161.22071684774818,-5.755262122158268
-3.8840035581108725,-0.37154724818630697,0.6061641874744091,50.12304390313757,233.53834094325157,-32.48196563336596
-1.6381318186655838,-0.5018185000857998,0.869305102976559,9.405548530898281,-5.123700583592296,331.8685347212668
-5.015219432387815,-0.3039621283830152,0.44924779728874087,55.89078745278041,195.40922042211994,-12.582630500932785
-2.8220739766126024,-0.5244293691550623,0.761395526121336,22.002407930578084,-109.99263361293855,127.6470865008268
-2.1834848017320168,-0.5661974208530581,0.9066003059739771,71.75512386597732,123.43577928228164,30.783189130094623
-2.5242857858532717,-0.5436200880430777,0.8636883177660519,34.6366752914916,-83.1076140696897,-67.50162314177561
-7.302877413318568,-0.07995568010547326,0.14528311884974032,45.23162287156589,235.79895806157236,-36.59228250301856
-5.136332472804599,-0.28765862719500546,0.46894311129910915,75.96565103634546,176.83068708461528,-7.745472796364538
-3.1156900002307624,-0.48364208980173906,0.7787643494945207,-13.15002224480222,12.078129017093952,68.68995871635335
-5.543960272369123,-0.24660732884934966,0.4094726848333245,33.14925971040243,171.62760089890136,-23.431641222098847
-2.9791535923760106,-0.49005039291002617,0.796194807941902,74.02181860626408,194.4015843086483,84.73297630076974
-6.437632359077287,-0.1606391150086981,0.2754501137817555,37.58246446232337,141.97419067828872,52.85912586910941
-4.322639644279457,-0.6296922215979425,0.5667202392502096,13.714782603378083,101.58954087066851,28.881260716992898
-6.810910246230404,-0.20517179056081783,0.2144345410808831,16.51746642900296,227.02847564432116,-1.9788418441694093
-5.063548277964992,-0.47337590670270097,0.46788821955351295,35.860488350451526,277.00543141352085,40.62729542232992
-6.358997189980182,-0.2895156245522196,0.27240372735056895,20.738013414928577,184.70412661833484,7.1504402608077875
-6.55074008487452,-0.24490871404682724,0.2521683237107027,30.704969800075784,232.82121503947536,3.633641847171649
-5.770391290206256,-0.3657646970674147,0.3683159628409761,42.656372851399055,240.56230061967767,37.12464202477492
-5.790194307102739,-0.3620841566021619,0.3656996768627,28.580445751425046,210.65829196646163,-6.9903469713203785
-4.575596369409501,-0.5443766500909593,0.5354913261649078,110.25618092138434,202.7459654257556,84.68059798609788
-5.6869131053887205,-0.3975803595432445,0.36597998668417914,67.59757787029694,244.23001888134414,11.548198464283901
-4.531691143335135,-0.5809480150522339,0.5311280966050337,63.36003363655014,198.4772464446566,40.314117136112685
-6.818701360529997,-0.19765917285314813,0.20875747968532202,15.20575516301429,217.0616221985213,15.935361663386564
-5.407854880712786,-0.3761423520502406,0.3763861631497331,30.338681178157817,159.59399770635716,-7.257230557110404
-3.5129838511921467,-0.6371423004304058,0.6260867499235109,80.61456134840844,108.99552104840379,-90.75349960119394
-3.8243210233848255,-0.6930051726234818,0.6357101208554579,42.878854301729824,181.18976170934948,10.808959720117885
-5.920460334581329,-0.32182862925615574,0.31842439197384914,24.107237558512676,247.42190913603153,-14.546824207916975
-6.374251585306428,-0.28090764095806997,0.27088419127899216,26.425658017973138,204.90403767015138,-11.765575711512732
-5.739268038695448,-0.3590840511143284,0.3717307839264089,53.376006244144946,213.7577526497097,-20.4487098804707
-7.346209187831076,-0.12430709371737798,0.1323100249647021,32.45150497738789,189.9708678178579,23.11526265962344
-3.953928024267217,-0.5730186663737854,0.5722426918820878,113.02835159088148,215.0686146510916,19.147278540797824
-5.759759114748891,-0.3912265438403468,0.371840325362693,12.131658417199851,168.02914762050725,-5.930801846589624
-7.057988468892594,-0.1455855087050084,0.16140377820671195,54.24873154526791,168.34295075314145,-26.995701893424876
-5.6858393948339305,-0.4031253607877343,0.38744300624733385,77.05529921947574,113.66951577790243,45.713203685585796
-1.6785276582334128,-1.0537504197885637,0.9788773634099305,41.83965256739727,188.25763819596753,-95.26413442432874
-4.317273651765389,-0.5748657636815093,0.5390656986269047,100.84580151532212,209.06931505150004,-56.50482200822487
-1.8598841353380628,-0.9463101389379541,0.8750898469367319,46.107413552058716,168.16709291745414,79.97595716847762
-5.578453730230557,-0.3515277868449617,0.36011639659287736,166.3058989196449,-24.647436645520806,-137.79325249859028
-7.907769530195984,-0.03533895436309575,0.053228798191171614,40.56224673106112,232.72865038640396,10.23516722610629
-5.580968821608676,-0.41607571840685265,0.39053375696595066,54.21229353556116,245.83604575367292,-20.742077720165277
-5.636387559111621,-0.34485365213604313,0.3543945052498213,113.85236165664426,139.54869882232114,3.4757491629240405
-5.569528211611217,-0.3549947831205165,0.36409203779872373,42.37519212246232,191.60648716347106,-13.029684357983164
-2.915284629087446,-0.854893302953849,0.8150431093375542,9.258011781711732,-0.047369543600100004,23.800383814467487
-3.2940493454093365,-0.7922716002640249,0.7564631936776529,157.99362839764427,17.414631624233834,198.20214354234096
-3.5032900812255234,-0.691081323169382,0.6501240912695343,238.07824228334394,97.86471815416539,111.08707115588487
-5.333862020569751,-0.38611795564407203,0.3956940247902619,58.113279583102006,243.75108650610034,-6.581503984094475
-5.6529398295543,-0.33962597058857413,0.3487155578978466,61.54388547908423,217.80909663481071,13.278930014179547
-2.228744936007487,-0.9755138774019352,0.8943294066344241,23.382853160869686,112.04384853294972,49.28362060250222
-6.987906982357406,-0.15532646678414452,0.1720165085117638,29.957378249062813,250.8903366067553,-21.50834007129726
-2.313187280324066,-0.9402359553764089,0.8871126958455572,6.06842408038049,183.2032075754393,81.37187249679003
-5.587458595190384,-0.41002992822142476,0.38689573860206006,23.181314590680568,88.89031616615276,21.118689215305576
-2.5955881573265116,-0.8939786728829396,0.821074317959397,42.407969187683776,76.53508422657747,-110.11590322500632
-6.677337991976422,-0.22998595233268593,0.2350984897824143,60.44266896439637,239.29448808958423,29.071879156950526
-7.643691502556566,-0.07184720284516981,0.0875185543459458,21.23064685275826,203.42789688479894,4.353263824519194
-7.620092670831166,-0.08020164789391834,0.09334388873482709,38.101646786755644,231.85065704374145,-13.50318979698653
-4.897870154590724,-0.5074471763941922,0.5026100232220095,52.14707586773325,255.27281343475767,-22.849712277270132
-5.026676363026745,-0.49300396102927424,0.46793552190744303,103.24596336685062,158.69022679913303,-11.120201188302707
-7.587749119707713,-0.08452552323568202,0.10064187539737356,44.23130616746754,231.06494556120208,5.611586450076151
-5.08780214821613,-0.4901237697712396,0.4781381226247207,14.231687326728377,156.6733180896182,-5.050310587501374
-5.551845953290933,-0.4102182594040286,0.394531773333179,19.81356985874485,188.14211272806446,-47.749333835968976
-3.451476863046302,-0.7507227428820221,0.7249570857483603,11.735361831047834,167.4813602490477,58.41461892176734
-5.621233074210835,-0.35692974809567146,0.35980834705908643,75.37411427270474,196.3615183574685,-67.57701421584315
-6.061934201354767,-0.3214989145628199,0.32842123695347164,85.81069845984895,247.91433088506267,38.92855940027912
-6.532732316702715,-0.23580081279384577,0.24097741623752228,42.411842149404585,190.0445404103614,-5.918029568442247
-6.514065802322701,-0.22784255072252105,0.23829166189575002,34.705528448171975,249.00954394360932,4.247882177104343
-7.783871568878872,-0.05248465045881299,0.07107664789752142,76.47636637664495,201.9954595547663,18.030841151550796
-6.024671715816578,-0.3099023573422723,0.3126382283993746,20.603095935377578,255.81730512004324,23.036849959376095
-3.0038772026631686,-0.8154268214570812,0.7935122418546738,25.862140919380867,184.76948172976572,-20.056797018915887
-5.424380032768767,-0.4278469982114889,0.42661898346263155,6.815560623114413,158.40912102694452,54.4381860569031
-2.2478674746841083,-0.936696604130484,0.883312965005844,25.82050070691868,227.43819074622243,6.7416219287023536
-7.021322624338263,-0.17522284676066735,0.1883873218400297,38.666188901962585,210.96576049041957,8.087012637035748
-6.114912769374885,-0.3176276110290502,0.3257226233694389,33.51892104376224,169.11228484516047,48.2466548058307
-6.336876318212027,-0.25322376814926123,0.2648713422957247,30.042948847446567,244.97187796349738,-27.761697649520453
