source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,l,b,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,teff_gspphot,rel_lum_g
4144753464903261440,267.8110832018734,0.031922065,-17.031484450383537,0.026396394,0.2126735553603215,0.038185827,10.888584238273031,5.012994482002067,15.073183,17.03094,13.7520485,3.2788906,30772.719,389265900101.5585
2202031351871685504,338.4764101347599,0.021414863,62.09545668353912,0.020764196,0.22485064718154782,0.024230812,107.57951788585504,3.3953154268198626,14.9572115,17.066381,13.625512,3.4408693,30014.074,387501867023.8864
4273744423780100480,277.8314443812128,0.03399944,1.394371960236499,0.036983836,0.7636065622048149,0.045752108,31.879446344581083,5.110348302774181,12.304671,14.558077,10.955189,3.602888,30011.537,386668632896.8664
4065452558759192320,273.59794245030463,0.036660615,-24.440999243980695,0.02937529,0.23668424082931838,0.04109965,7.096438959641124,-3.3402786384605143,14.851799,16.84599,13.523115,3.322874,32566.646,385379291902.13257
4056495116770904448,268.4366457958284,0.03623923,-29.742400754134394,0.027470745,0.24137333175857972,0.04363385,0.2179962794789295,-1.9336403122944692,14.815536,16.550255,13.382342,3.1679125,30073.748,383136934554.20233
4318121022346923392,293.30420096721645,0.022736534,14.131589666795724,0.020813726,0.21426667515643025,0.03499858,50.25479088994593,-2.5867601559088755,15.0749445,17.008783,13.780857,3.2279263,30144.957,382877517443.2664
4170522233510252032,271.32000138523443,0.02722994,-8.33421906112611,0.024165723,0.2737509200796097,0.029485552,20.18796549698006,6.318903778464975,14.546105,16.560272,13.239524,3.3207483,30018.162,381762732120.7736
4119201123923948032,268.0711985051974,0.0354778,-20.00075696038972,0.028930804,0.19256732777774965,0.03841575,8.446600998474425,3.296639814055775,15.315335,17.387709,13.984715,3.4029932,30331.143,379880912765.6453
4320584753044494720,288.0554127845968,0.021229222,15.115530365904982,0.02161089,0.3527687010623738,0.028514486,48.72563885904928,2.355217283459977,14.001974,16.226685,12.652647,3.5740376,37311.824,379469481297.2991
4040225024738653952,266.85889687113206,0.033446845,-36.613849258390175,0.028155057,0.19653504833314436,0.036062427,353.62454449233,-4.3037148929550115,15.272436,17.28159,13.942901,3.3386889,30009.264,379395720870.3338
4116405542501025408,264.52206014417817,0.038551245,-23.751416428849897,0.028894046,0.20820802421448012,0.041429825,3.521362139247909,4.165024121437493,15.14739,17.050484,13.7527485,3.2977352,30022.084,379311160781.19714
4267594339894738816,287.12250472834154,0.027151136,1.4766306864177092,0.027061544,0.3177225920924305,0.030902125,36.19397754064551,-3.1175758534160174,14.230584,16.490368,12.804808,3.6855602,34873.285,378980671093.9465
4092928602814048768,276.3717915650233,0.03540813,-20.013996729133556,0.033589546,0.27867651060194926,0.042894877,12.219397521722772,-3.5301456269176392,14.517397,16.657782,13.164225,3.493557,30011.307,378257148976.81555
4062817239884236416,271.4372682158777,0.034908302,-28.385335248758338,0.027917752,0.21780927354238702,0.04305108,2.6998194765148416,-3.5381983089062516,15.054536,16.734695,13.807145,2.9275503,30010.549,377554611844.4582
5911044299855315200,268.8043944889711,0.018371962,-62.37383750086477,0.018879848,0.28993075167419113,0.0367026,331.10454979617515,-17.68446431596604,14.434096,14.3076515,14.660669,-0.3530178,30275.18,377328483472.5073
4119200329258942336,268.10600401031945,0.033648245,-20.018563306729643,0.028726764,0.21337371383186715,0.040502246,8.447833056036032,3.259422409105633,15.1036,17.293604,13.74639,3.5472136,30023.6,376032092066.8034
2058448224365638912,300.1299680680669,0.021901583,33.906831213534815,0.025683759,0.18419460741915517,0.029257966,70.4637766519497,2.0102103071716955,15.424581,17.70853,14.058001,3.6505299,30019.348,375457394452.35657
4143851762311490816,270.2452751484004,0.03518073,-17.2636379937048,0.028649466,0.22447524167079427,0.03984215,11.852007842906326,2.882182272458782,14.995935,17.212236,13.626966,3.58527,30027.854,375176378406.93884
5978232328835990912,256.6238284509383,0.02129836,-33.874187862474926,0.010477728,0.315922626313538,0.024103932,351.2370380315605,4.15758174774925,14.256814,16.254429,12.948234,3.3061953,30017.602,374162133498.0934
5876229913484746112,228.6958318193226,0.021659367,-60.63406982126553,0.026763918,0.18272874973332257,0.036248557,319.63309096366106,-2.497505712651631,15.446309,17.59689,14.10242,3.4944696,30015.953,373946254280.0821
4160260976840054528,274.317214849985,0.03471722,-7.704729705282212,0.031830687,0.23302635145948145,0.04545966,22.160252083725734,4.006611771203643,14.925986,17.111477,13.567719,3.5437574,30011.01,371314753151.20667
5979937911738896384,256.6142064809242,0.022129808,-33.36344222082252,0.010792843,0.3147531140985001,0.024055501,351.64225734466856,4.47007508655386,14.275002,16.050114,12.986432,3.0636816,36065.797,370685967339.9261
4064814979622773376,272.1280167621546,0.033623606,-25.983207618148782,0.028735606,0.234495746692824,0.04395276,5.1026681726429635,-2.911845811695467,14.915406,16.771183,13.581528,3.1896553,30025.875,370266323680.0023
4064787148137424512,272.11215724425836,0.033905238,-26.39657264670365,0.027521882,0.21230973150338142,0.035564102,4.733341574866819,-3.099051936154385,15.135201,17.062645,13.819955,3.24269,37456.8,368914949526.1659
6720489263991533568,275.5362760882988,0.02594921,-43.689694759276456,0.022657987,0.2092260979913365,0.029156573,350.4491675396388,-13.470333568233958,15.16775,15.421812,14.662364,0.75944805,30664.924,368650463590.78174
529170589692989824,0.013370231990511714,0.01685768,69.29221476586929,0.017262043,0.33816118884901186,0.019621557,118.39009544064227,6.874824929943588,14.127105,16.234447,12.799404,3.4350433,37490.496,368008009092.0464
2017961697973143808,292.018577111289,0.013196347,20.924266096002324,0.016951213,0.2897937417433545,0.024812404,55.62656350932509,1.7491881772474196,14.463186,16.689566,13.113114,3.5764513,30004.85,367700514220.8635
4064825734253035392,272.59179585795107,0.032371182,-26.001222943192108,0.029309066,0.22270232450397934,0.037953414,5.287933601923471,-3.285853436155768,15.037886,16.79779,13.73789,3.0599003,31625.277,366726941662.7291
4090514453225728256,274.2804209662273,0.037083425,-22.337485981773053,0.032542873,0.24561566392346001,0.046772867,9.24871451704735,-2.8947347619122596,14.826989,16.9308,13.495784,3.4350157,30034.084,366133069842.017
2021136022420005760,294.570052996044,0.014269039,24.104924799319246,0.020549864,0.23401152125477506,0.029261207,59.5512529006984,1.2228216190486678,14.932555,17.272839,13.560068,3.7127705,34721.227,365974037063.68365
4160230426717865984,274.3151863197131,0.03160075,-7.912403205784474,0.028650766,0.23197024539462177,0.03574774,21.97565215513548,3.9106034075958394,14.956713,17.316683,13.581222,3.7354612,30009.89,364247856524.8559
4158895722680598400,271.6879386946258,0.029987859,-8.205515152206946,0.027512034,0.20014741324948618,0.036773305,20.47711035311314,6.061010188779413,15.278771,17.416513,13.948003,3.4685106,30008.045,363695727905.6095
4314229026063296000,286.5174239544762,0.032530725,13.309666213111594,0.033433672,0.23380401214771315,0.03843526,46.43435395258547,2.8497996618303474,14.941684,17.25209,13.578335,3.6737556,30007.781,363554287279.707
4062706704627498112,270.4605452799795,0.036587495,-28.148706494212895,0.03148523,0.255798154267446,0.042320397,2.484937048005618,-2.6721861137312146,14.746742,16.774023,13.304042,3.4699812,30029.93,363458665859.21173
4056110558215308032,268.79890420464704,0.039338958,-30.719241650025186,0.031502347,0.22866782104053748,0.035690747,359.53201818444603,-2.6967829535062293,14.9910555,17.123684,13.652974,3.4707098,30009.594,363173690378.7842
4065776639814936448,272.34229256364364,0.036365766,-24.996124962913843,0.029701486,0.20654272953136182,0.03938184,6.061589862822216,-2.6046938845072978,15.217885,17.285614,13.87491,3.4107037,32425.107,361221071103.6194
5980430797890124800,259.2090720442566,0.03644915,-31.612864131073405,0.021072244,0.22335049376383953,0.044003252,354.35184021827456,3.728462951235783,15.049813,17.061686,13.707282,3.3544035,31363.062,360618250545.9826
4062626126683695232,268.9688267768593,0.032708578,-28.52428692749569,0.025003878,0.21089838376750278,0.037617557,1.5048899144112722,-1.7204154890134158,15.179147,17.09229,13.629454,3.4628372,30012.625,359038810635.7968
5978898323583945216,257.50317119900643,0.033809092,-34.35580885468467,0.018273199,0.22848713708455085,0.03817235,351.2842895640587,3.2859524544614858,15.0076,17.176517,13.642846,3.5336714,30007.123,358247615563.4112
4091087397488401536,275.4180303354143,0.031040892,-21.01810869486721,0.027274098,0.6228145153336502,0.032777738,10.912569803550738,-3.2072830277919655,12.832792,14.995726,11.493294,3.5024319,31611.32,357365213430.49915
4044183816365828224,269.53526247754763,0.034869567,-30.66198789507668,0.027477507,0.2617451908185136,0.04519669,359.8988868912669,-3.2164093169371752,14.719506,16.856958,13.356473,3.5004854,30010.219,355948367030.70264
4065347005651342464,273.60185665275657,0.03384689,-25.09742555115291,0.029768048,0.20438610120218315,0.03368302,6.519375321386181,-3.655153213397299,15.257335,17.244617,13.949317,3.2953005,31230.322,355721538413.28284
5874365725884802688,222.37576226030123,0.021639943,-62.44747796099653,0.027467852,0.18990809679980863,0.035788126,316.1190594934862,-2.6379109430941163,15.417055,17.702013,14.042213,3.6597996,30007.188,355662225794.70856
5977570487113432192,255.28600762619084,0.031427257,-35.95690990311344,0.0180891,0.253503484379608,0.039274644,348.9099680805321,3.768415239498412,14.794452,16.985844,13.443737,3.5421066,30013.186,354159052487.6344
4258646136281313664,280.8900028356107,0.022910636,-3.256921014581669,0.021824671,0.3716435305064423,0.026702795,29.135619535456506,0.26533296622446106,13.96409,15.878202,12.669331,3.2088718,30374.4,354044243309.9271
4056564454748490624,268.42293159595573,0.037547495,-29.179478827873005,0.02931428,0.21450842968288347,0.041860696,0.6976095686173622,-1.6383121659044235,15.15985,17.24148,13.777507,3.463973,30006.496,353279264329.46295
4257056448644050688,277.10768597409356,0.032397363,-5.573696439688555,0.031497434,0.23064288581629158,0.037376493,25.34361977653698,2.549605655000225,15.005904,17.272854,13.644722,3.6281319,30012.031,352131458303.1106
4319178718154363520,290.246088317159,0.018994072,13.285805220128877,0.018720064,0.22292024792977358,0.026766336,48.096146361935745,-0.3763724359899313,15.088466,16.959007,13.806575,3.1524324,34987.42,349350450025.9753
4160982737531590656,275.9511713339796,0.031211292,-6.026590243054817,0.033536572,0.2337521440272795,0.04281805,24.40712408996796,3.3584882970114927,14.986528,17.215477,13.621662,3.5938148,30004.947,348999107712.6907
1824330416087503104,294.1846339005356,0.017239511,18.22026893004791,0.02082753,0.24659627913688115,0.032525707,54.24280269818487,-1.3429715853489324,14.870535,17.196135,13.5001745,3.69596,30034.844,348947229842.60956
4158288212461271296,270.73892698880144,0.020808611,-9.603559839565674,0.018215178,0.3013811394872791,0.026247052,18.790781680142466,6.210384486429851,14.440244,16.408358,13.1433115,3.2650461,30013.844,347230010594.8739
2033818236207185920,298.0847601623315,0.02237145,31.763315674839106,0.025208225,0.21955593753857902,0.031617243,67.73800967611498,2.3678972997968692,15.129385,17.399225,13.762621,3.6366043,30015.855,346818561342.1658
4044128321017024640,270.2994858855658,0.03256761,-30.94877344045048,0.026461288,0.23710769873265042,0.036190014,359.9745125130061,-3.9287344454722843,14.963138,17.002638,13.6186075,3.3840303,36277.117,346577531327.6208
4176548038265255040,266.88890325061936,0.018905604,-4.521144254560911,0.015496639,0.5031572459738086,0.025138816,21.418446889186583,12.015060559679107,13.329459,15.452051,11.997044,3.4550076,30051.93,346541883031.03406
4172688997285740160,272.5177217821741,0.03144133,-6.368179661933545,0.03006039,0.24930787638306157,0.034682438,22.4962679023418,6.212013231976445,14.8551855,17.225906,13.479054,3.746852,30004.816,346258450449.57245
4159053747427514624,272.83461866118415,0.028750576,-7.477336763568608,0.028882682,0.3340849420596447,0.04012997,21.664503398770115,5.409229642017424,14.219602,16.44132,12.871351,3.5699692,34997.18,346251851314.1
4285293281634422400,281.51791853073115,0.025712393,5.696128906090697,0.025857786,0.26116248137333054,0.03237629,37.398656092682955,3.7837853521484006,14.755668,16.836914,13.431417,3.4054966,33422.305,345826499042.69434
4160566744152401920,273.2196458816705,0.028785538,-7.155744772579239,0.02654979,0.2549615339317685,0.03206689,22.13062611449934,5.225223290051784,14.817268,17.005447,13.474511,3.5309362,30010.219,342838962403.50775
4151025418447291264,270.7282897753774,0.036751356,-11.76446546224091,0.03185161,0.2571922830328928,0.038316112,16.88668587817649,5.1712523498149245,14.7989855,17.10263,13.419679,3.682952,37438.996,342638875656.57806
4116566900279871616,265.155727854582,0.036841344,-22.798464984608923,0.0285873,0.20923912760266525,0.03807033,4.640945654384616,4.1752577658664976,15.251785,17.348583,13.930498,3.418085,30024.36,341151250724.0157
4056093103602075648,269.0043705106096,0.035919618,-30.865242007458754,0.029168753,0.23044995581441768,0.03848381,359.49435876903686,-2.9227343643926806,15.043885,17.119486,13.656258,3.4632282,30021.096,340595917500.13153
6708871102566549632,281.615121079137,0.03574836,-44.98227719077107,0.033159856,0.3016338998301876,0.041026272,350.95888694673926,-17.97841727105575,14.460891,14.311691,14.741087,-0.42939568,30149.094,340118498892.7231
